"locus","chr","start","stop","processed","K","n_snps","h2_ASD","h2_ADHD","p_ASD","p_ADHD","gate_pass","rho_hat","rho_raw","paramlim_drop","rho_lower","rho_upper","bivar_p","n_pheno_returned","dropped_pheno"
2187,17,13648447,14508610,TRUE,261,2073,NA,0.000732872,NA,1.81463e-09,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2188,17,14508611,15308722,TRUE,317,2415,0.00018933,0.00020284,0.35501,0.0432354,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2189,17,15308723,16405207,TRUE,129,1462,NA,5.48974e-05,NA,0.226795,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2190,17,16405208,17326540,TRUE,153,1515,0.000403875,9.19406e-06,0.142876,0.43937,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2191,17,17326541,18900978,TRUE,166,1910,NA,0.000202249,NA,0.0114889,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2192,17,18900979,20402494,TRUE,95,1186,NA,0.00013636,NA,0.0220973,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2193,17,20402495,21432873,TRUE,112,900,0.000190421,1.25965e-05,0.26787,0.412786,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2194,17,21432874,25872110,TRUE,76,1647,0.000300905,0.000112526,0.130882,0.0351926,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2195,17,25872111,27344401,TRUE,258,1716,NA,0.000925903,NA,3.04236e-13,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2196,17,27344402,29783141,TRUE,187,2677,NA,0.000358213,NA,0.000141785,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2197,17,29783142,31318753,TRUE,321,2630,7.6539e-05,0.000274489,0.434158,0.0123847,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2198,17,31318754,32356061,TRUE,378,2574,NA,0.00055216,NA,3.60183e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2199,17,32356062,33614189,TRUE,331,2546,0.000249306,0.00021418,0.319203,0.0378379,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2200,17,33614190,34474611,TRUE,168,1789,NA,0.00017611,NA,0.0242612,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2201,17,34474612,36116884,TRUE,282,1859,NA,0.000294715,NA,0.00667489,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2202,17,36116885,37361178,TRUE,304,1794,NA,0.000535709,NA,1.92906e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2203,17,37361179,38880481,TRUE,198,2183,NA,0.000562835,NA,1.97027e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2204,17,38880482,40233545,TRUE,227,3045,0.000916653,0.00030644,0.027806,0.00179362,TRUE,-0.0416305,-0.0416305,FALSE,-1,0.6637,0.905,2,NA
2205,17,40233546,42348003,TRUE,298,2776,0.000171367,0.000407841,0.363242,0.000395455,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2206,17,42348004,43460500,TRUE,227,1848,0.000146772,0.000534431,0.364147,1.01752e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2207,17,43460501,44865832,TRUE,75,2398,0.000976904,0.000206206,0.000701674,0.000683243,TRUE,0.389232,0.389232,FALSE,-0.25238,0.94883,0.172543,2,NA
2208,17,44865833,45883901,TRUE,148,1906,NA,0.000292909,NA,0.000526605,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2209,17,45883902,47516224,TRUE,299,3319,0.000653971,0.000699114,0.109772,3.06116e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2210,17,47516225,48722590,TRUE,390,1798,NA,0.000244901,NA,0.0352827,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2211,17,48722591,49909298,TRUE,262,2090,7.57501e-05,0.000192086,0.427868,0.0402327,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2212,17,49909299,51110385,TRUE,139,2687,NA,0.000236314,NA,0.00282749,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2213,17,51110386,52102649,TRUE,167,1962,NA,9.38238e-05,NA,0.130765,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2214,17,52102650,53468006,TRUE,320,2824,NA,0.000298457,NA,0.0075941,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2215,17,53468007,54950107,TRUE,210,2524,NA,0.000162549,NA,0.0467544,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2216,17,54950108,56245227,TRUE,418,2204,NA,0.000314222,NA,0.0125515,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2217,17,56245228,58652809,TRUE,194,2453,NA,0.0003828,NA,9.40473e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2218,17,58652810,60453120,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2219,17,60453121,62112373,TRUE,147,1812,0.000177214,0.000175911,0.30531,0.0182739,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2220,17,62112374,63548724,TRUE,178,1968,0.000335739,0.000244477,0.201235,0.00524302,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2221,17,63548725,64438387,TRUE,128,2414,0.000111218,0.000313245,0.359599,7.94194e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2222,17,64438388,65582327,TRUE,358,2342,0.000753863,0.000488797,0.098312,0.000192861,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2223,17,65582328,66757556,TRUE,320,2333,0.000701956,0.000269504,0.101709,0.0140491,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2224,17,66757557,68176219,TRUE,204,2316,NA,0.000256665,NA,0.0046845,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2225,17,68176220,69245590,TRUE,272,2596,NA,0.000326024,NA,0.00220089,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2226,17,69245591,70495119,TRUE,366,2314,NA,0.000767158,NA,3.05109e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2227,17,70495120,71466953,TRUE,375,1930,NA,0.000240978,NA,0.0327514,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2228,17,71466954,72383472,TRUE,378,2119,0.000202957,0.000284205,0.35808,0.0165079,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2229,17,72383473,73741321,TRUE,289,2556,0.000236663,0.000639642,0.316198,2.18748e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2230,17,73741322,74908266,TRUE,264,2241,0.000542139,0.000346923,0.137856,0.00127455,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2231,17,74908267,75619256,TRUE,264,1726,NA,0.000229719,NA,0.0203235,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2232,17,75619257,76596287,TRUE,365,2161,NA,0.000231162,NA,0.0379096,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2233,17,76596288,77412786,TRUE,273,1651,NA,0.000131842,NA,0.116804,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2234,17,77412787,78438332,TRUE,264,1715,NA,0.000485415,NA,3.72008e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2235,17,78438333,79333774,TRUE,194,1941,NA,1.937e-06,NA,0.478131,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2236,17,79333775,80459149,TRUE,64,1407,NA,0.000171306,NA,0.0030151,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2237,17,80459150,81192460,TRUE,117,1492,NA,9.54499e-05,NA,0.0964573,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2238,18,10719,848350,TRUE,209,1607,NA,0.000218914,NA,0.0139429,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2239,18,848351,1940211,TRUE,228,2322,0.00046236,8.5215e-05,0.157412,0.19169,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2240,18,1940212,2839842,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2241,18,2839843,3722828,TRUE,299,1868,NA,0.00033691,NA,0.00261541,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2242,18,3722829,4603961,TRUE,270,1742,NA,0.000204841,NA,0.0335771,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2243,18,4603962,5575812,TRUE,211,2094,NA,0.000161832,NA,0.0502153,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2244,18,5575813,6756496,TRUE,357,2406,0.000274554,0.000464847,0.310054,0.00025002,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2245,18,6756497,7862479,TRUE,304,2123,9.4054e-05,NA,0.419575,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
2246,18,7862480,8788524,TRUE,293,2241,0.000226146,0.000497065,0.324377,2.84592e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2247,18,8788525,9816164,TRUE,409,2837,NA,0.000701851,NA,7.36228e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2248,18,9816165,10675548,TRUE,335,1986,NA,0.000352412,NA,0.00264768,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2249,18,10675549,11872226,TRUE,301,2733,NA,0.000358177,NA,0.00152529,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2250,18,11872227,12735558,TRUE,198,2051,NA,0.000415705,NA,2.45444e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2251,18,12735559,13641479,TRUE,292,1901,NA,0.000611679,NA,6.22407e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2252,18,13641480,14439251,TRUE,98,1310,0.000452455,5.2052e-05,0.0735094,0.202521,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2253,18,14439252,15220934,TRUE,24,509,NA,2.93802e-05,NA,0.17613,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2254,18,15220935,20009696,TRUE,115,1317,NA,7.00419e-05,NA,0.156607,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2255,18,20009697,21622716,TRUE,210,2576,0.000163957,4.22664e-07,0.344975,0.485275,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2256,18,21622717,22746153,TRUE,320,2339,NA,0.000381583,NA,0.00103278,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2257,18,22746154,24088163,TRUE,312,2578,NA,0.000373744,NA,0.00119054,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2258,18,24088164,25305260,TRUE,312,2441,0.000495222,0.000349359,0.177688,0.00204251,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2259,18,25305261,26861067,TRUE,235,2810,0.000384923,0.000381366,0.202181,0.000221986,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2260,18,26861068,27823155,TRUE,109,1971,0.000295448,0.000149109,0.174583,0.0196876,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2261,18,27823156,28792734,TRUE,238,2265,8.13698e-05,0.000681085,0.419765,6.48197e-09,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2262,18,28792735,30401128,TRUE,342,3176,NA,0.000453959,NA,0.000244062,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2263,18,30401129,32458907,TRUE,269,3166,NA,0.000178398,NA,0.055757,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2264,18,32458908,34153297,TRUE,364,2958,NA,0.000885981,NA,3.29404e-10,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2265,18,34153298,36056932,TRUE,417,3623,NA,0.000154482,NA,0.122859,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2266,18,36056933,37679127,TRUE,255,2757,0.000737959,0.000624415,0.0691789,9.75171e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2267,18,37679128,38498381,TRUE,156,2156,NA,6.95267e-05,NA,0.192442,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2268,18,38498382,39410165,TRUE,188,1769,NA,0.000483014,NA,1.36089e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2269,18,39410166,40471407,TRUE,139,2049,0.000337771,0.000344038,0.172132,5.7074e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2270,18,40471408,41425454,TRUE,182,1993,NA,0.000482297,NA,9.52702e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2271,18,41425455,42974165,TRUE,386,2824,NA,0.000872448,NA,1.23899e-09,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2272,18,42974166,44300145,TRUE,434,2921,NA,0.000509615,NA,0.000219666,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2273,18,44300146,45718492,TRUE,343,2968,NA,0.000731757,NA,3.86819e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2274,18,45718493,46558306,TRUE,393,1922,NA,0.000409435,NA,0.00133528,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2275,18,46558307,47455925,TRUE,169,2060,0.000201022,0.000247656,0.296682,0.00317794,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2276,18,47455926,48228379,TRUE,242,1785,NA,0.00048047,NA,9.6535e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2277,18,48228380,49790996,TRUE,347,3013,NA,0.000315317,NA,0.00693228,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2278,18,49790997,50372823,TRUE,161,1889,0.000133505,0.000359091,0.352863,6.07264e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2279,18,50372824,51060986,TRUE,78,1730,NA,0.000349805,NA,4.91877e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2280,18,51060987,52512523,TRUE,132,3323,NA,4.79216e-05,NA,0.248951,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2281,18,52512524,53762996,TRUE,261,2070,NA,0.000298143,NA,0.00351389,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2282,18,53762997,54957867,TRUE,211,2154,0.00109474,0.000465639,0.00990205,8.1092e-06,TRUE,-0.38985,-0.38985,FALSE,-1,0.1255,0.15134,2,NA
2283,18,54957868,55809315,TRUE,255,2249,NA,0.000222258,NA,0.0191004,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2284,18,55809316,56832312,TRUE,369,2438,0.00061763,0.000292827,0.146243,0.0119399,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2285,18,56832313,57635821,TRUE,241,2000,NA,0.000218116,NA,0.0205954,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2286,18,57635822,58527236,TRUE,148,1895,NA,0.00017913,NA,0.0172677,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2287,18,58527237,59449422,TRUE,202,1501,0.000732577,0.000396224,0.0508357,6.75085e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2288,18,59449423,60780194,TRUE,326,3164,NA,0.000257301,NA,0.0169584,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2289,18,60780195,62074993,TRUE,232,2800,0.00020429,0.000407636,0.321085,0.000113884,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2290,18,62074994,63109755,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2291,18,63109756,64253143,TRUE,159,2458,0.000417121,8.92713e-05,0.139952,0.13838,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2292,18,64253144,65294195,TRUE,165,2572,0.00147902,0.000176781,0.000349716,0.022309,TRUE,0.0363747,0.0363747,FALSE,-1,0.70358,0.910949,2,NA
2293,18,65294196,66407960,TRUE,251,2877,NA,0.00024814,NA,0.0108582,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2294,18,66407961,67195980,TRUE,156,1819,NA,0.000119759,NA,0.0733524,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2295,18,67195981,68051035,TRUE,207,1784,NA,0.000233382,NA,0.0105317,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2296,18,68051036,69311742,TRUE,357,3286,NA,0.000513876,NA,6.047e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2297,18,69311743,70540349,TRUE,290,3037,0.00015971,0.000331218,0.369769,0.00238929,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2298,18,70540350,71491860,TRUE,270,2529,NA,0.000111409,NA,0.148521,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2299,18,71491861,72785206,TRUE,275,2475,NA,0.000206277,NA,0.0312576,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2300,18,72785207,73568260,TRUE,236,1966,NA,0.000263335,NA,0.00702977,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2301,18,73568261,74471745,TRUE,316,2376,NA,0.000343305,NA,0.00335907,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2302,18,74471746,75240760,TRUE,325,2406,NA,0.000133775,NA,0.127428,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2303,18,75240761,76231685,TRUE,346,2706,NA,9.80224e-05,NA,0.20546,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2304,18,76231686,77148137,TRUE,229,2629,NA,0.000184358,NA,0.0387656,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2305,18,77148138,78017072,TRUE,143,1693,0.000389317,0.000652907,0.143536,3.97836e-10,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2306,19,64705,762046,TRUE,33,242,NA,5.18689e-05,NA,0.105292,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2307,19,762047,1515920,TRUE,35,124,NA,1.2204e-05,NA,0.359625,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2308,19,1515921,2253174,TRUE,61,388,7.22749e-06,8.05673e-05,0.463885,0.0821699,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2309,19,2253175,3085446,TRUE,166,1267,NA,0.000227,NA,0.00842291,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2310,19,3085447,3893909,TRUE,110,758,NA,0.000244859,NA,0.00120207,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2311,19,3893910,4741718,TRUE,96,843,NA,0.000168259,NA,0.0115878,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2312,19,4741719,5478684,TRUE,287,1647,NA,0.00029268,NA,0.00660201,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2313,19,5478685,6455428,TRUE,199,1896,NA,0.000414727,NA,7.37975e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2314,19,6455429,7249359,TRUE,224,1608,0.000127721,0.000132778,0.378765,0.0916855,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2315,19,7249360,8199016,TRUE,217,1806,0.000453328,4.14211e-06,0.156264,0.470557,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2316,19,8199017,9105577,TRUE,176,1457,0.000454403,4.88376e-06,0.132137,0.463633,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2317,19,9105578,10028840,TRUE,92,1858,0.000693955,0.000148189,0.0142775,0.0140885,TRUE,0.15072,0.15072,FALSE,-1,0.98967,0.700316,2,NA
2318,19,10028841,11681978,TRUE,369,3073,NA,0.0006474,NA,2.93315e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2319,19,11681979,13213186,TRUE,225,2395,NA,0.000509309,NA,2.55246e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2320,19,13213187,13968319,TRUE,222,1321,0.000262506,0.000265047,0.27464,0.00578263,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2321,19,13968320,14891100,TRUE,175,1250,NA,0.000267435,NA,0.00229171,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2322,19,14891101,15650185,TRUE,214,1726,NA,9.09243e-06,NA,0.449163,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2323,19,15650186,16079006,TRUE,114,1734,0.000155203,NA,0.304764,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
2324,19,16079007,17045963,TRUE,160,1726,0.00015545,5.16966e-05,0.332115,0.261355,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2325,19,17045964,17750518,TRUE,189,1515,NA,0.000519434,NA,4.06702e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2326,19,17750519,18504867,TRUE,210,1496,NA,0.000232513,NA,0.0119051,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2327,19,18504868,19749166,TRUE,187,1743,NA,0.00038348,NA,7.90356e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2328,19,19749167,20485499,TRUE,121,1743,8.33454e-07,NA,0.481913,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
2329,19,20485500,21155862,TRUE,44,1757,NA,9.78438e-05,NA,0.0211702,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2330,19,21155863,21822653,TRUE,64,1587,NA,5.57592e-05,NA,0.142766,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2331,19,21822654,22729408,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2332,19,22729409,23468992,TRUE,59,1848,NA,6.26965e-05,NA,0.110438,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2333,19,23468993,24567341,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2334,19,24567342,28555845,TRUE,52,1422,0.000529942,0.00021455,0.0149048,0.000132077,TRUE,0.247271,0.247271,FALSE,-0.65075,0.97543,0.455597,2,NA
2335,19,28555846,29389090,TRUE,185,2705,NA,0.000321775,NA,0.000486525,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2336,19,29389091,30375792,TRUE,346,2616,NA,0.000252253,NA,0.0211747,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2337,19,30375793,31763008,TRUE,277,1976,NA,0.00040244,NA,0.000372603,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2338,19,31763009,33028099,TRUE,271,2233,NA,0.000476962,NA,2.49475e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2339,19,33028100,33785835,TRUE,178,1984,0.000124574,0.000139935,0.367662,0.0586336,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2340,19,33785836,34633274,TRUE,272,2122,0.000711128,0.000508679,0.0824109,1.60556e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2341,19,34633275,35649343,TRUE,212,2023,0.000849594,0.000369794,0.0329804,0.000251962,TRUE,-0.324241,-0.324241,FALSE,-1,0.29689,0.327387,2,NA
2342,19,35649344,36638122,TRUE,306,2021,0.000330486,0.000333321,0.262329,0.00326555,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2343,19,36638123,38472870,TRUE,131,2962,0.000312349,0.000212911,0.18286,0.00450623,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2344,19,38472871,39370419,TRUE,226,1970,0.000247501,0.000298257,0.287036,0.0025557,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2345,19,39370420,40171413,TRUE,201,1709,NA,0.000198381,NA,0.0204579,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2346,19,40171414,41004105,TRUE,155,1594,0.000903498,0.000188697,0.0128197,0.0193515,TRUE,0.39052,0.39052,FALSE,-0.59216,1,0.313811,2,NA
2347,19,41004106,41733463,TRUE,196,1507,NA,8.77425e-05,NA,0.166532,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2348,19,41733464,43317282,TRUE,163,1586,NA,0.000136324,NA,0.0619255,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2349,19,43317283,43960958,TRUE,60,573,0.000245407,NA,0.149317,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
2350,19,43960959,45040932,TRUE,251,2296,NA,0.000257887,NA,0.00915292,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2351,19,45040933,45893307,TRUE,264,1544,NA,6.44488e-05,NA,0.271029,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2352,19,45893308,46765060,TRUE,257,1833,NA,7.88568e-05,NA,0.220594,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2353,19,46765061,47752727,TRUE,251,1669,NA,0.000298143,NA,0.00366928,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2354,19,47752728,48573065,TRUE,174,1561,NA,0.000213191,NA,0.0110746,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2355,19,48573066,49415189,TRUE,229,1877,0.000171683,0.000179552,0.345046,0.0434657,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2356,19,49415190,50451925,TRUE,244,1670,0.000544764,0.00019975,0.127917,0.0311026,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2357,19,50451926,51259178,TRUE,201,1267,NA,0.000248271,NA,0.00613487,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2358,19,51259179,51903804,TRUE,238,1305,NA,0.000170344,NA,0.0505493,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2359,19,51903805,52678748,TRUE,293,2328,NA,0.000134643,NA,0.113826,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2360,19,52678749,53431217,TRUE,263,2122,NA,0.000231189,NA,0.0189577,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2361,19,53431218,54042240,TRUE,272,1778,NA,0.000114324,NA,0.147992,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2362,19,54042241,54602370,TRUE,103,604,NA,5.2653e-07,NA,0.478443,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2363,19,54602371,55182973,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2364,19,55182974,55714085,TRUE,139,963,NA,5.50153e-05,NA,0.238624,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2365,19,55714086,56411086,TRUE,313,1371,7.21175e-06,4.55783e-06,0.484046,0.474021,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2366,19,56411087,57143509,TRUE,277,1836,5.37836e-05,0.000374596,0.446738,0.00076439,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2367,19,57143510,57959952,TRUE,296,1869,NA,0.000133134,NA,0.122162,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2368,19,57959953,59118811,TRUE,213,2155,NA,0.000238086,NA,0.00889851,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2369,20,60795,884241,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2370,20,884242,1771285,TRUE,333,2089,0.000321082,0.000455946,0.276187,0.000189834,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2371,20,1771286,2668108,TRUE,304,2150,NA,0.000214046,NA,0.0341545,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2372,20,2668109,3736551,TRUE,243,2079,0.000880061,0.000265391,0.0369572,0.00710469,TRUE,0.254751,0.254751,FALSE,-0.95625,1,0.512089,2,NA
2373,20,3736552,4591847,TRUE,320,2276,NA,0.000188239,NA,0.0582081,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2374,20,4591848,5379450,TRUE,202,1821,NA,0.000241811,NA,0.00750961,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
2375,20,5379451,6128358,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
