"locus","chr","start","stop","processed","K","n_snps","h2_MDD_noUKB","h2_BIP_noUKB","p_MDD_noUKB","p_BIP_noUKB","gate_pass","rho_hat","rho_raw","paramlim_drop","rho_lower","rho_upper","bivar_p","n_pheno_returned","dropped_pheno"
2029,14,103617473,104439106,TRUE,177,1950,0.000217924,0.000130358,0.0567374,0.0137024,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2030,14,104439107,105091340,TRUE,268,1747,0.000149343,0.000137784,0.182945,0.0300642,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2031,14,105091341,106347143,TRUE,229,1669,0.000466361,0.000195367,0.00232117,0.00282329,TRUE,-0.311063,-0.311063,FALSE,-1,0.27739,0.289714,2,NA
2032,14,106347144,106876548,TRUE,5,35,6.88184e-06,NA,0.313013,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"BIP_noUKB"
2033,14,106876549,107289435,TRUE,47,1103,1.12982e-05,NA,0.411935,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"BIP_noUKB"
2034,15,20000205,22799926,TRUE,11,88,6.47308e-05,1.64109e-05,0.0696174,0.13102,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2035,15,22799927,24099946,TRUE,235,1072,8.77271e-05,0.000283231,0.280651,0.000179885,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2036,15,24099947,24531187,TRUE,114,1896,9.43793e-05,NA,0.184758,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"BIP_noUKB"
2037,15,24531188,25384327,TRUE,199,2718,6.47159e-05,2.42843e-05,0.313296,0.327913,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2038,15,25384328,26392947,TRUE,510,2803,NA,0.000371479,NA,0.000127576,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2039,15,26392948,27563172,TRUE,445,2556,NA,0.000431002,NA,3.72431e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2040,15,27563173,29141035,TRUE,252,2090,NA,4.316e-05,NA,0.251023,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2041,15,29141036,30604119,TRUE,355,2519,0.000227144,0.000276088,0.116208,0.000535207,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2042,15,30604120,32177320,TRUE,368,2511,0.000482102,0.000237447,0.00836123,0.00253828,TRUE,0.168058,0.168058,FALSE,-0.627,0.92494,0.584769,2,NA
2043,15,32177321,33484267,TRUE,389,2339,0.000285655,2.69961e-05,0.0769084,0.363542,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2044,15,33484268,34410072,TRUE,432,2723,0.000198092,0.000428157,0.16958,3.36373e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2045,15,34410073,35118927,TRUE,200,1480,3.62603e-05,0.000184609,0.386926,0.00218124,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2046,15,35118928,36583327,TRUE,402,3010,0.00042691,0.000394993,0.0199639,7.72188e-06,TRUE,0.249784,0.249784,FALSE,-0.37158,0.95857,0.358032,2,NA
2047,15,36583328,37962915,TRUE,476,3027,NA,0.000181063,NA,0.0261172,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2048,15,37962916,39238840,TRUE,440,2827,0.000611707,0.000468983,0.00283156,6.59999e-07,TRUE,0.0461408,0.0461408,FALSE,-0.49937,0.51008,0.837342,2,NA
2049,15,39238841,40604780,TRUE,386,2787,6.70822e-05,1.22479e-05,0.358332,0.430786,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2050,15,40604781,42332685,TRUE,319,3016,0.000138482,0.00066135,0.216771,2.51501e-13,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2051,15,42332686,44987755,TRUE,310,3070,0.000856663,0.000378265,6.2335e-06,1.89998e-06,TRUE,0.00323555,0.00323555,FALSE,-0.41305,0.37752,0.986399,2,NA
2052,15,44987756,46022642,TRUE,205,1831,NA,9.38255e-05,NA,0.061725,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2053,15,46022643,46884071,TRUE,189,1771,0.000189314,0.000198256,0.0894011,0.000897298,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2054,15,46884072,47693316,TRUE,117,1861,0.000250396,0.000137643,0.0153939,0.0029635,TRUE,0.00960028,0.00960028,FALSE,-1,0.83552,0.977939,2,NA
2055,15,47693317,49260006,TRUE,287,2313,0.000300878,0.000358183,0.0424243,3.26297e-06,TRUE,0.666819,0.666819,FALSE,0.11004,1,0.0253351,2,NA
2056,15,49260007,50195876,TRUE,108,1890,NA,2.89755e-05,NA,0.243134,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2057,15,50195877,51605477,TRUE,227,3182,NA,0.000388541,NA,3.97822e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2058,15,51605478,53263126,TRUE,368,3285,4.88067e-05,0.00049606,0.390885,2.17258e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2059,15,53263127,54332799,TRUE,311,3014,0.000306339,0.000346155,0.0460227,1.76738e-05,TRUE,0.573918,0.573918,FALSE,-0.03934,1,0.0639076,2,NA
2060,15,54332800,55136717,TRUE,247,2616,0.000203462,0.000422495,0.100006,1.17366e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2061,15,55136718,56322588,TRUE,294,3407,NA,0.000243534,NA,0.000753007,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2062,15,56322589,57641164,TRUE,218,2557,NA,0.000262778,NA,6.14837e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2063,15,57641165,58712954,TRUE,517,2954,NA,0.000450448,NA,5.89584e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2064,15,58712955,59901116,TRUE,408,2401,4.72845e-05,0.000138425,0.399154,0.0529091,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2065,15,59901117,61130595,TRUE,416,2469,0.000233248,0.000368798,0.128141,3.40794e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2066,15,61130596,62106138,TRUE,491,2411,0.000436256,0.000363152,0.0276366,0.000110912,TRUE,-0.419253,-0.419253,FALSE,-1,0.16535,0.159075,2,NA
2067,15,62106139,63218978,TRUE,445,2505,9.0631e-05,0.000453013,0.327123,1.40069e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2068,15,63218979,64339945,TRUE,298,2656,0.00016373,0.000338001,0.170899,1.1266e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2069,15,64339946,66355634,TRUE,360,3278,0.000784597,0.000339033,8.20001e-05,4.75761e-05,TRUE,0.337282,0.337282,FALSE,-0.10468,0.8109,0.11933,2,NA
2070,15,66355635,67396520,TRUE,401,2856,0.000494862,0.000330107,0.00949126,0.000118228,TRUE,-0.421093,-0.421093,FALSE,-1,0.11615,0.124844,2,NA
2071,15,67396521,69089815,TRUE,440,3190,0.00041123,0.000308955,0.0287114,0.000457798,TRUE,0.26768,0.26768,FALSE,-0.48882,1,0.39544,2,NA
2072,15,69089816,70767983,TRUE,591,3315,0.000310333,0.000457497,0.10399,2.01386e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2073,15,70767984,72058129,TRUE,398,2437,NA,6.06048e-06,NA,0.461361,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2074,15,72058130,73375718,TRUE,203,1791,0.000736804,0.000319322,3.37171e-06,1.82457e-06,TRUE,0.138378,0.138378,FALSE,-0.27881,0.52514,0.474144,2,NA
2075,15,73375719,74458113,TRUE,268,2058,0.0003821,0.000596029,0.0131262,3.63372e-13,TRUE,0.0272368,0.0272368,FALSE,-0.50242,0.53234,0.901146,2,NA
2076,15,74458114,76401952,TRUE,354,2814,NA,0.000346901,NA,3.70763e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2077,15,76401953,77897163,TRUE,171,2362,3.24666e-06,8.38509e-05,0.475714,0.0645122,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2078,15,77897164,78514101,TRUE,212,1621,NA,0.000105859,NA,0.0502869,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2079,15,78514102,79292536,TRUE,221,1741,6.22895e-05,0.000156355,0.327828,0.0084318,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2080,15,79292537,79998206,TRUE,261,1778,0.00018801,2.45393e-05,0.123897,0.347237,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2081,15,79998207,81077025,TRUE,409,2666,7.94227e-05,0.000399174,0.339874,7.17614e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2082,15,81077026,82191077,TRUE,328,1824,0.000456537,0.000214036,0.00828533,0.00361218,TRUE,0.240548,0.240548,FALSE,-0.51372,1,0.446078,2,NA
2083,15,82191078,84209760,TRUE,331,2506,5.74118e-05,0.000498716,0.367865,9.7321e-09,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2084,15,84209761,85494083,TRUE,257,2208,0.000235922,0.000407918,0.0747943,4.76966e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2085,15,85494084,86341598,TRUE,176,2166,0.000198799,0.00017086,0.0732732,0.00247195,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2086,15,86341599,87158587,TRUE,311,2610,0.000675043,0.000234694,0.000239461,0.0018447,TRUE,-0.128922,-0.128922,FALSE,-0.86392,0.39422,0.616032,2,NA
2087,15,87158588,88035757,TRUE,335,2362,9.60613e-05,0.000248937,0.293223,0.00110349,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2088,15,88035758,89385187,TRUE,526,2519,0.000303207,0.000388918,0.0956478,7.38296e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2089,15,89385188,90632718,TRUE,436,2497,9.82885e-05,0.000449731,0.312785,1.3317e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2090,15,90632719,91593623,TRUE,276,2214,0.000126759,0.000317506,0.218945,1.589e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2091,15,91593624,92675405,TRUE,487,2524,NA,0.000356227,NA,0.000126122,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2092,15,92675406,93707010,TRUE,535,2880,0.000569747,0.000306279,0.0088529,0.0012425,TRUE,-0.163355,-0.163355,FALSE,-1,0.44009,0.577441,2,NA
2093,15,93707011,94565521,TRUE,485,2708,NA,1.06722e-05,NA,0.444681,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2094,15,94565522,95662425,TRUE,543,2674,NA,0.000163404,NA,0.0480924,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2095,15,95662426,96864278,TRUE,489,2533,0.000408442,0.000445081,0.0361883,5.24058e-06,TRUE,0.262445,0.262445,FALSE,-0.37241,1,0.355189,2,NA
2096,15,96864279,98025684,TRUE,447,2314,0.000244717,0.000302847,0.125269,0.000669565,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2097,15,98025685,98828261,TRUE,374,2435,8.15186e-05,0.000222665,0.329246,0.00414142,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2098,15,98828262,99925972,TRUE,509,2783,0.000203651,0.000261573,0.184117,0.00376935,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2099,15,99925973,100742117,TRUE,355,2410,NA,0.000165694,NA,0.021659,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2100,15,100742118,101550750,TRUE,371,2424,0.000238589,0.000144993,0.109889,0.0380781,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2101,15,101550751,102520975,TRUE,443,2188,3.11096e-05,0.000339968,0.432933,0.000193185,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2102,16,60169,1049079,TRUE,386,2436,0.00056371,8.35158e-05,0.00358299,0.163499,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2103,16,1049080,1996492,TRUE,408,2777,0.000350879,0.000510173,0.0456838,4.94027e-08,TRUE,-0.0368303,-0.0368303,FALSE,-0.82591,0.55703,0.892734,2,NA
2104,16,1996493,3379996,TRUE,447,1995,0.0002566,0.000388009,0.115247,2.9445e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2105,16,3379997,4816145,TRUE,561,2998,0.00010554,0.000366063,0.323049,0.000299737,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2106,16,4816146,5782968,TRUE,613,3180,0.000383843,0.000498828,0.0637994,3.84106e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2107,16,5782969,6446081,TRUE,489,2114,NA,0.000332054,NA,0.000344749,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2108,16,6446082,7051429,TRUE,441,2640,0.00023052,0.000108476,0.13693,0.108936,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2109,16,7051430,7704354,TRUE,445,2829,4.89352e-05,0.000365857,0.400131,6.81973e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2110,16,7704355,8341012,TRUE,378,2687,5.36537e-05,0.000188035,0.3826,0.0124405,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2111,16,8341013,9104469,TRUE,440,2694,0.000131299,0.000472331,0.261476,6.16761e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2112,16,9104470,9754796,TRUE,367,1996,NA,0.000594209,NA,8.39086e-11,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2113,16,9754797,10351808,TRUE,217,1934,0.000402704,0.000421822,0.00527264,3.48581e-09,TRUE,0.446132,0.446132,FALSE,0.00057,1,0.0490853,2,NA
2114,16,10351809,11022542,TRUE,323,1808,4.26954e-06,0.000258187,0.480087,0.000990029,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2115,16,11022543,11916631,TRUE,381,2611,6.48272e-05,0.00021151,0.361829,0.00672941,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2116,16,11916632,12793149,TRUE,417,2865,NA,0.000364253,NA,5.89949e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2117,16,12793150,13893407,TRUE,419,3426,0.000333244,0.000952829,0.0559611,1.12645e-19,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2118,16,13893408,15921108,TRUE,407,2500,3.67756e-05,0.000495138,0.419186,8.41684e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2119,16,15921109,17343277,TRUE,333,2395,0.000502695,0.000267598,0.00481632,0.000593188,TRUE,0.238224,0.238224,FALSE,-0.40911,0.90694,0.394094,2,NA
2120,16,17343278,19104257,TRUE,324,2630,2.17637e-06,0.000366994,0.484736,5.89628e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2121,16,19104258,20351261,TRUE,396,2928,0.000180533,0.000165391,0.181079,0.0279435,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2122,16,20351262,22667048,TRUE,372,2439,0.000416298,0.000275876,0.0193174,0.000716472,TRUE,-0.106425,-0.106425,FALSE,-1,0.56451,0.732151,2,NA
2123,16,22667049,24014705,TRUE,394,2941,0.000138204,0.000425618,0.240381,2.53762e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2124,16,24014706,25235251,TRUE,467,2581,0.000117573,0.000250656,0.288044,0.0038405,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2125,16,25235252,26154122,TRUE,374,2664,NA,0.000425557,NA,9.77582e-07,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2126,16,26154123,27443061,TRUE,606,3518,0.000113647,0.000293057,0.317017,0.00307991,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2127,16,27443062,29043177,TRUE,323,1839,0.00041133,0.000232905,0.0143076,0.00170704,TRUE,-0.0152106,-0.0152106,FALSE,-0.9311,0.70544,0.961631,2,NA
2128,16,29043178,31384210,TRUE,288,1958,0.000383908,0.000318146,0.0154111,2.65349e-05,TRUE,-0.121103,-0.121103,FALSE,-0.97197,0.46479,0.66393,2,NA
2129,16,31384211,32847928,TRUE,90,924,NA,0.000265563,NA,8.29496e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2130,16,32847929,35259453,TRUE,54,330,0.000122878,0.000105867,0.0625096,0.00208426,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2131,16,35259454,49010761,TRUE,316,2531,0.000773165,0.000309559,4.01312e-05,7.05561e-05,TRUE,-0.147453,-0.147453,FALSE,-0.70526,0.27722,0.495472,2,NA
2132,16,49010762,50467033,TRUE,537,3037,0.000173107,0.000828654,0.224742,4.90866e-14,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2133,16,50467034,52041336,TRUE,521,3035,0.000318361,0.000563373,0.0841452,3.87032e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2134,16,52041337,53393882,TRUE,385,2813,0.00048367,0.000260985,0.00918744,0.00131123,TRUE,-0.0314812,-0.0314812,FALSE,-0.91939,0.6103,0.91648,2,NA
2135,16,53393883,54866095,TRUE,547,3344,0.00046894,0.000640591,0.0255674,2.5379e-09,TRUE,-0.0537817,-0.0537817,FALSE,-0.7819,0.46593,0.823551,2,NA
2136,16,54866096,55907389,TRUE,389,2775,0.000149187,0.000141288,0.222096,0.0485491,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2137,16,55907390,57119889,TRUE,440,3026,0.000292701,0.000265322,0.0851516,0.00212359,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2138,16,57119890,58508978,TRUE,517,3492,0.000118549,0.000562301,0.296429,5.08967e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2139,16,58508979,59885499,TRUE,319,3317,7.15289e-06,0.000407111,0.47354,7.13065e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2140,16,59885500,61092844,TRUE,314,2722,0.00038615,0.000366958,0.0181893,3.76549e-06,TRUE,0.222603,0.222603,FALSE,-0.37917,0.9173,0.408573,2,NA
2141,16,61092845,62607090,TRUE,335,2528,0.0001035,0.000341457,0.280504,2.13098e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2142,16,62607091,64207176,TRUE,382,3138,0.000461907,0.000242849,0.0119114,0.00241017,TRUE,-0.0597826,-0.0597826,FALSE,-1,0.61946,0.849358,2,NA
2143,16,64207177,65072403,TRUE,198,2160,NA,0.000418664,NA,1.38318e-09,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2144,16,65072404,65882820,TRUE,275,1810,0.000178278,0.000410898,0.142038,8.731e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2145,16,65882821,66738843,TRUE,321,1928,5.38269e-05,0.000552589,0.373024,1.56913e-10,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2146,16,66738844,68435728,TRUE,188,1916,0.000576263,0.000279224,9.31709e-05,1.12778e-05,TRUE,0.350994,0.350994,FALSE,-0.08596,0.81289,0.108562,2,NA
2147,16,68435729,69549149,TRUE,228,1991,0.000345968,0.00035593,0.0151171,4.10492e-07,TRUE,0.217017,0.217017,FALSE,-0.36724,0.87661,0.403794,2,NA
2148,16,69549150,71062712,TRUE,184,1626,0.000474421,0.00012263,0.000767312,0.0203437,TRUE,0.148572,0.148572,FALSE,-0.70094,0.98018,0.648635,2,NA
2149,16,71062713,72089511,TRUE,160,1679,0.000148454,0.000222426,0.121979,8.93864e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2150,16,72089512,73140781,TRUE,305,1694,5.80222e-05,0.000291016,0.361664,0.000176737,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2151,16,73140782,74135275,TRUE,513,2176,0.000310616,9.53404e-06,0.0880224,0.451831,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2152,16,74135276,74889127,TRUE,229,1610,0.00052243,6.72249e-05,0.000775224,0.144026,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2153,16,74889128,75525959,TRUE,199,1594,0.000253115,NA,0.0416842,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"BIP_noUKB"
2154,16,75525960,76635467,TRUE,338,2873,NA,7.18028e-05,NA,0.173623,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2155,16,76635468,77270665,TRUE,206,1889,0.000306984,9.84709e-05,0.0205596,0.0524333,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2156,16,77270666,77739132,TRUE,215,1770,NA,0.000228613,NA,0.000286436,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2157,16,77739133,78280636,TRUE,334,2235,NA,0.000141229,NA,0.0357451,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2158,16,78280637,78973580,TRUE,535,3064,0.00039935,0.000671423,0.0463733,9.19079e-10,TRUE,-0.472436,-0.472436,FALSE,-1,0.027,0.0658772,2,NA
2159,16,78973581,79662634,TRUE,599,2355,NA,6.10628e-05,NA,0.270648,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2160,16,79662635,80559685,TRUE,446,2885,0.000234697,0.000446239,0.134225,1.93329e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2161,16,80559686,81437861,TRUE,441,2774,0.00035322,0.000322091,0.0502229,0.000309749,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2162,16,81437862,82310204,TRUE,577,2798,NA,0.000370515,NA,0.000274626,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2163,16,82310205,83077869,TRUE,545,2998,NA,0.00042497,NA,2.65495e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2164,16,83077870,83778371,TRUE,509,2858,0.000500997,0.000134196,0.0160477,0.0794249,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2165,16,83778372,84440154,TRUE,630,2789,NA,0.00038954,NA,0.000211301,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2166,16,84440155,85146805,TRUE,572,2745,0.000318256,0.000266186,0.0937844,0.00506393,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2167,16,85146806,86058597,TRUE,675,2311,0.000222039,0.000365509,0.196046,0.000740731,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2168,16,86058598,86748867,TRUE,640,2596,8.59288e-05,0.000374269,0.360906,0.000437952,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2169,16,86748868,87669168,TRUE,598,2787,0.00044652,0.000669109,0.0373392,2.75385e-09,TRUE,-0.143405,-0.143405,FALSE,-0.9414,0.38145,0.567886,2,NA
2170,16,87669169,88387228,TRUE,412,2400,0.000760094,3.13395e-05,0.000264988,0.347857,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2171,16,88387229,89106304,TRUE,438,2097,0.00133472,0.000479957,8.15719e-09,6.04786e-07,TRUE,-0.23882,-0.23882,FALSE,-0.6178,0.07835,0.140502,2,NA
2172,16,89106305,90292787,TRUE,383,2784,0.000525858,0.000494142,0.00538695,6.26145e-08,TRUE,0.332492,0.332492,FALSE,-0.12734,0.93149,0.143345,2,NA
2173,17,52,815653,TRUE,404,2092,0.000417185,NA,0.024518,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"BIP_noUKB"
2174,17,815654,1480056,TRUE,433,1895,0.000775382,0.000527382,0.000265557,3.35593e-08,TRUE,-0.240682,-0.240682,FALSE,-0.75359,0.13264,0.212885,2,NA
2175,17,1480057,2699135,TRUE,484,2542,0.000425555,9.40707e-05,0.030378,0.152948,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2176,17,2699136,3430440,TRUE,290,1798,0.000286018,6.88272e-05,0.0515346,0.169497,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2177,17,3430441,4463971,TRUE,482,2512,0.000168905,0.000286903,0.218973,0.00170155,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2178,17,4463972,5573784,TRUE,371,2845,NA,0.000311784,NA,0.000176685,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2179,17,5573785,6305078,TRUE,386,2116,1.38992e-05,0.000129065,0.462321,0.0600937,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2180,17,6305079,7264458,TRUE,418,2140,3.24924e-05,0.000111047,0.428235,0.0994486,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2181,17,7264459,8554763,TRUE,401,2569,0.000235586,0.000190549,0.12161,0.0140426,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2182,17,8554764,9619356,TRUE,472,2306,3.84579e-05,0.000264255,0.421609,0.00281649,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2183,17,9619357,10572617,TRUE,445,2552,0.00010024,0.000103864,0.311306,0.119046,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2184,17,10572618,11778164,TRUE,451,2626,9.14629e-05,0.000123963,0.32724,0.0822152,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2185,17,11778165,12676353,TRUE,297,1743,4.04209e-05,0.000134562,0.397437,0.0340657,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2186,17,12676354,13648446,TRUE,475,3019,0.000666392,0.000233154,0.00186576,0.00642847,TRUE,-0.454826,-0.454826,FALSE,-1,0.12515,0.122368,2,NA
2187,17,13648447,14508610,TRUE,362,2294,0.000278745,0.000224057,0.0754783,0.00373478,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2188,17,14508611,15308722,TRUE,375,2525,NA,0.000218525,NA,0.00485603,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2189,17,15308723,16405207,TRUE,196,1622,0.000340621,0.000103713,0.011398,0.0443968,TRUE,-0.265408,-0.265408,FALSE,-1,0.60225,0.516493,2,NA
2190,17,16405208,17326540,TRUE,215,1713,NA,6.49117e-05,NA,0.144976,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2191,17,17326541,18900978,TRUE,225,2059,NA,0.000105039,NA,0.0502952,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2192,17,18900979,20402494,TRUE,194,1503,NA,6.78703e-05,NA,0.127223,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2193,17,20402495,21432873,TRUE,227,1272,0.000519921,0.000259592,0.000825372,9.49205e-05,TRUE,-0.0597464,-0.0597464,FALSE,-0.70178,0.44979,0.807661,2,NA
2194,17,21432874,25872110,TRUE,163,2278,NA,0.000187531,NA,0.000958311,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2195,17,25872111,27344401,TRUE,313,1830,0.000358384,0.000518797,0.0263167,7.50142e-10,TRUE,-0.0896999,-0.0896999,FALSE,-0.83433,0.43486,0.717005,2,NA
2196,17,27344402,29783141,TRUE,277,2938,0.000408387,0.000213539,0.00991406,0.0019063,TRUE,0.208815,0.208815,FALSE,-0.53352,0.98992,0.502606,2,NA
2197,17,29783142,31318753,TRUE,430,2903,0.000481877,0.000300005,0.0128032,0.000607305,TRUE,0.232456,0.232456,FALSE,-0.45953,1,0.433065,2,NA
2198,17,31318754,32356061,TRUE,488,2757,0.00025582,0.000471382,0.12471,1.46971e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2199,17,32356062,33614189,TRUE,418,2727,0.000324393,0.000150683,0.0600217,0.0416966,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2200,17,33614190,34474611,TRUE,250,1996,NA,0.000100753,NA,0.0667718,FALSE,NA,NA,NA,NA,NA,NA,1,"MDD_noUKB"
2201,17,34474612,36116884,TRUE,406,2132,2.16071e-05,0.000415032,0.448516,3.25412e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
2202,17,36116885,37361178,TRUE,382,1990,0.000125259,2.21935e-05,0.258686,0.384329,FALSE,NA,NA,NA,NA,NA,NA,2,NA
