locus	chr	start	stop	phen	h2.obs	h2.latent	ascertained	p
2093	15	93707011	94565521	SCZ	0.000249321	0.000399315	FALSE	0.127019
2094	15	94565522	95662425	SCZ	0.000162586	0.000260399	FALSE	0.245078
2095	15	95662426	96864278	SCZ	0.000763534	0.00122288	FALSE	0.000754928
2096	15	96864279	98025684	ASD	0.000852963	0.0013738	FALSE	0.077909
2096	15	96864279	98025684	SCZ	0.000601089	0.00096271	FALSE	0.00354689
2097	15	98025685	98828261	ASD	0.000420859	0.000677842	FALSE	0.209429
2097	15	98025685	98828261	SCZ	0.000347448	0.000556476	FALSE	0.0370495
2098	15	98828262	99925972	SCZ	0.000283173	0.000453532	FALSE	0.112209
2099	15	99925973	100742117	SCZ	0.000388176	0.000621707	FALSE	0.0313406
2100	15	100742118	101550750	SCZ	0.000756138	0.00121104	FALSE	0.000306707
2101	15	101550751	102520975	ASD	0.000189069	0.000304518	FALSE	0.364845
2101	15	101550751	102520975	SCZ	0.000496879	0.000795806	FALSE	0.0114615
2103	16	1049080	1996492	SCZ	0.000454595	0.000728084	FALSE	0.00693292
2104	16	1996493	3379996	SCZ	0.000287834	0.000460998	FALSE	0.0848061
2105	16	3379997	4816145	SCZ	0.000533387	0.000854278	FALSE	0.02033
2106	16	4816146	5782968	SCZ	0.000423787	0.000678742	FALSE	0.0546492
2107	16	5782969	6446081	SCZ	0.000596378	0.000955164	FALSE	0.00543596
2108	16	6446082	7051429	ASD	0.000334919	0.000539425	FALSE	0.287927
2108	16	6446082	7051429	SCZ	0.000625733	0.00100218	FALSE	0.00358845
2109	16	7051430	7704354	ASD	0.000659271	0.00106183	FALSE	0.149619
2109	16	7051430	7704354	SCZ	0.000544004	0.000871282	FALSE	0.0107235
2110	16	7704355	8341012	SCZ	0.000540164	0.000865131	FALSE	0.00519867
2111	16	8341013	9104469	SCZ	0.000355862	0.000569952	FALSE	0.051735
2112	16	9104470	9754796	SCZ	0.000105367	0.000168756	FALSE	0.297309
2113	16	9754797	10351808	ASD	0.000408357	0.000657706	FALSE	0.174594
2113	16	9754797	10351808	SCZ	0.00061005	0.000977062	FALSE	0.000230653
2115	16	11022543	11916631	SCZ	0.000389493	0.000623815	FALSE	0.0294384
2116	16	11916632	12793149	ASD	0.000369497	0.000595117	FALSE	0.260366
2116	16	11916632	12793149	SCZ	0.000943661	0.00151138	FALSE	2.43405e-05
2117	16	12793150	13893407	ASD	0.00120102	0.00193439	FALSE	0.0265815
2117	16	12793150	13893407	SCZ	0.00133422	0.0021369	FALSE	2.1609e-08
2118	16	13893408	15921108	SCZ	0.00104124	0.00166766	FALSE	2.38879e-06
2120	16	17343278	19104257	SCZ	0.000166517	0.000266696	FALSE	0.177585
2121	16	19104258	20351261	SCZ	0.000396369	0.000634828	FALSE	0.0267476
2122	16	20351262	22667048	SCZ	0.000396579	0.000635165	FALSE	0.0259012
2123	16	22667049	24014705	ASD	0.000732597	0.00117993	FALSE	0.10052
2123	16	22667049	24014705	SCZ	0.000416689	0.000667374	FALSE	0.0238321
2124	16	24014706	25235251	ASD	0.000469099	0.000755538	FALSE	0.226713
2124	16	24014706	25235251	SCZ	0.00076195	0.00122035	FALSE	0.000790507
2125	16	25235252	26154122	ASD	0.000944578	0.00152135	FALSE	0.049955
2125	16	25235252	26154122	SCZ	0.00059205	0.000948233	FALSE	0.00269308
2126	16	26154123	27443061	SCZ	0.000818253	0.00131052	FALSE	0.00130818
2127	16	27443062	29043177	ASD	0.000361544	0.000582308	FALSE	0.241891
2127	16	27443062	29043177	SCZ	0.000585402	0.000937585	FALSE	0.00187484
2128	16	29043178	31384210	SCZ	0.000578663	0.000926792	FALSE	0.0014169
2129	16	31384211	32847928	ASD	3.01329e-05	4.85325e-05	FALSE	0.42746
2129	16	31384211	32847928	SCZ	6.45988e-07	1.03462e-06	FALSE	0.473373
2131	16	35259454	49010761	SCZ	8.82985e-06	1.4142e-05	FALSE	0.468852
2132	16	49010762	50467033	SCZ	0.000308737	0.000494476	FALSE	0.110877
2133	16	50467034	52041336	SCZ	0.000750697	0.00120232	FALSE	0.00148214
2134	16	52041337	53393882	SCZ	0.000269666	0.000431899	FALSE	0.0943034
2135	16	53393883	54866095	ASD	0.000318532	0.000513032	FALSE	0.311957
2135	16	53393883	54866095	SCZ	0.000177328	0.00028401	FALSE	0.227598
2136	16	54866096	55907389	ASD	0.000540817	0.000871049	FALSE	0.16908
2136	16	54866096	55907389	SCZ	0.000616376	0.000987194	FALSE	0.0021724
2137	16	55907390	57119889	SCZ	0.000859265	0.00137621	FALSE	0.000213387
2138	16	57119890	58508978	SCZ	0.000371964	0.000595741	FALSE	0.0609779
2139	16	58508979	59885499	SCZ	0.000621816	0.000995906	FALSE	0.00125125
2140	16	59885500	61092844	SCZ	0.000446328	0.000714843	FALSE	0.0119983
2141	16	61092845	62607090	SCZ	0.000546429	0.000875166	FALSE	0.00366323
2142	16	62607091	64207176	ASD	0.000979612	0.00157778	FALSE	0.049492
2142	16	62607091	64207176	SCZ	0.000817054	0.0013086	FALSE	0.000138122
2143	16	64207177	65072403	ASD	0.000117844	0.000189801	FALSE	0.377631
2143	16	64207177	65072403	SCZ	0.000618826	0.000991118	FALSE	0.0001224
2144	16	65072404	65882820	ASD	0.000371799	0.000598825	FALSE	0.223858
2144	16	65072404	65882820	SCZ	0.00090375	0.00144745	FALSE	3.62955e-06
2145	16	65882821	66738843	ASD	0.000325468	0.000524204	FALSE	0.255627
2145	16	65882821	66738843	SCZ	0.00045242	0.0007246	FALSE	0.00920153
2146	16	66738844	68435728	ASD	0.000143046	0.000230393	FALSE	0.353734
2146	16	66738844	68435728	SCZ	0.000297396	0.000476312	FALSE	0.0284532
2147	16	68435729	69549149	ASD	0.000604065	0.000972916	FALSE	0.092052
2147	16	68435729	69549149	SCZ	0.000226307	0.000362456	FALSE	0.0829997
2148	16	69549150	71062712	SCZ	0.000589017	0.000943376	FALSE	0.000185336
2149	16	71062713	72089511	ASD	0.000719351	0.0011586	FALSE	0.0370506
2149	16	71062713	72089511	SCZ	0.000544642	0.000872303	FALSE	0.000221204
2150	16	72089512	73140781	ASD	0.000792179	0.0012759	FALSE	0.0673901
2150	16	72089512	73140781	SCZ	0.000724905	0.00116102	FALSE	0.000196694
2151	16	73140782	74135275	SCZ	0.000487264	0.000780406	FALSE	0.0235207
2152	16	74135276	74889127	ASD	9.05679e-05	0.00014587	FALSE	0.409206
2152	16	74135276	74889127	SCZ	0.000366867	0.000587577	FALSE	0.0162638
2154	16	75525960	76635467	ASD	0.000526246	0.00084758	FALSE	0.168824
2154	16	75525960	76635467	SCZ	0.000181379	0.000290498	FALSE	0.178263
2155	16	76635468	77270665	SCZ	0.00036221	0.000580119	FALSE	0.0129169
2156	16	77270666	77739132	ASD	4.50466e-05	7.25528e-05	FALSE	0.446426
2156	16	77270666	77739132	SCZ	0.000495057	0.000792888	FALSE	0.0018111
2157	16	77739133	78280636	ASD	0.000266777	0.000429676	FALSE	0.30116
2157	16	77739133	78280636	SCZ	0.00040127	0.000642678	FALSE	0.021438
2158	16	78280637	78973580	SCZ	0.000627578	0.00100513	FALSE	0.00709308
2159	16	78973581	79662634	SCZ	0.000489722	0.000784343	FALSE	0.026205
2162	16	81437862	82310204	SCZ	0.000278494	0.000446038	FALSE	0.132894
2163	16	82310205	83077869	SCZ	0.000819112	0.0013119	FALSE	0.000891717
2164	16	83077870	83778371	ASD	0.000365671	0.000588956	FALSE	0.28536
2164	16	83077870	83778371	SCZ	0.000760738	0.0012184	FALSE	0.0012485
2165	16	83778372	84440154	SCZ	0.000128089	0.000205148	FALSE	0.307836
2168	16	86058598	86748867	SCZ	0.000270524	0.000433273	FALSE	0.153588
2169	16	86748868	87669168	SCZ	0.000834932	0.00133723	FALSE	0.00089789
2170	16	87669169	88387228	SCZ	0.000448042	0.000717588	FALSE	0.0177313
2171	16	88387229	89106304	ASD	0.000126166	0.000203206	FALSE	0.392208
2172	16	89106305	90292787	SCZ	0.00110246	0.00176571	FALSE	1.00997e-06
2173	17	52	815653	SCZ	0.000334933	0.000536432	FALSE	0.0488329
2174	17	815654	1480056	SCZ	0.000440299	0.000705187	FALSE	0.0150304
2175	17	1480057	2699135	SCZ	0.000583793	0.000935008	FALSE	0.00638244
2176	17	2699136	3430440	SCZ	0.000221681	0.000355046	FALSE	0.0966993
2177	17	3430441	4463971	SCZ	0.000607002	0.000972179	FALSE	0.00420202
2178	17	4463972	5573784	ASD	0.000146344	0.000235704	FALSE	0.387419
2178	17	4463972	5573784	SCZ	0.000645062	0.00103314	FALSE	0.00129211
2179	17	5573785	6305078	SCZ	0.000471339	0.000754901	FALSE	0.0132986
2180	17	6305079	7264458	SCZ	0.000354462	0.00056771	FALSE	0.0504538
2181	17	7264459	8554763	SCZ	0.000886831	0.00142036	FALSE	6.31604e-05
2182	17	8554764	9619356	SCZ	0.000178818	0.000286397	FALSE	0.206652
2183	17	9619357	10572617	SCZ	0.000366382	0.000586801	FALSE	0.0424646
2185	17	11778165	12676353	SCZ	8.14237e-05	0.000130409	FALSE	0.307595
2186	17	12676354	13648446	ASD	0.000223146	0.000359402	FALSE	0.355176
2186	17	12676354	13648446	SCZ	0.000297715	0.000476823	FALSE	0.0968555
2187	17	13648447	14508610	SCZ	0.000142366	0.000228015	FALSE	0.224263
2188	17	14508611	15308722	ASD	0.000326734	0.000526243	FALSE	0.276893
2188	17	14508611	15308722	SCZ	5.14667e-06	8.24296e-06	FALSE	0.479827
2189	17	15308723	16405207	ASD	6.78112e-05	0.000109218	FALSE	0.422684
2189	17	15308723	16405207	SCZ	5.45204e-06	8.73203e-06	FALSE	0.471866
2190	17	16405208	17326540	ASD	7.30789e-05	0.000117702	FALSE	0.420839
2190	17	16405208	17326540	SCZ	0.000137	0.000219421	FALSE	0.186672
2191	17	17326541	18900978	SCZ	0.000488709	0.00078272	FALSE	0.00207438
2192	17	18900979	20402494	SCZ	0.000542417	0.000868741	FALSE	0.000413599
2193	17	20402495	21432873	SCZ	0.000174435	0.000279376	FALSE	0.13549
2194	17	21432874	25872110	ASD	0.000448908	0.000723019	FALSE	0.109994
2195	17	25872111	27344401	SCZ	0.000331889	0.000531556	FALSE	0.0444259
2196	17	27344402	29783141	SCZ	0.00053754	0.00086093	FALSE	0.0023979
2197	17	29783142	31318753	ASD	0.000115025	0.000185261	FALSE	0.415735
2197	17	29783142	31318753	SCZ	0.000765823	0.00122655	FALSE	0.000469815
2198	17	31318754	32356061	SCZ	0.000700627	0.00112213	FALSE	0.00193087
2199	17	32356062	33614189	SCZ	0.000146244	0.000234226	FALSE	0.23928
2201	17	34474612	36116884	SCZ	0.000390898	0.000626066	FALSE	0.0330241
2202	17	36116885	37361178	SCZ	0.000531121	0.000850648	FALSE	0.00677496
2203	17	37361179	38880481	SCZ	0.000602982	0.000965741	FALSE	0.000919946
2204	17	38880482	40233545	ASD	0.00117456	0.00189177	FALSE	0.0151654
2204	17	38880482	40233545	SCZ	0.000375252	0.000601007	FALSE	0.025758
2205	17	40233546	42348003	ASD	0.00012732	0.000205064	FALSE	0.404038
2205	17	40233546	42348003	SCZ	0.000395312	0.000633135	FALSE	0.0325044
2206	17	42348004	43460500	ASD	0.000610321	0.000982992	FALSE	0.104269
2206	17	42348004	43460500	SCZ	0.000538491	0.000862453	FALSE	0.00185115
2207	17	43460501	44865832	ASD	0.0011043	0.0017786	FALSE	0.000392858
2207	17	43460501	44865832	SCZ	0.000602161	0.000964427	FALSE	8.06045e-07
2208	17	44865833	45883901	SCZ	0.00064802	0.00103787	FALSE	2.08227e-05
2209	17	45883902	47516224	ASD	0.000559215	0.00090068	FALSE	0.154501
2209	17	45883902	47516224	SCZ	0.000843937	0.00135166	FALSE	4.53732e-05
2210	17	47516225	48722590	SCZ	0.000293199	0.00046959	FALSE	0.120039
2211	17	48722591	49909298	ASD	0.000403072	0.000649194	FALSE	0.22664
2211	17	48722591	49909298	SCZ	0.000785642	0.00125829	FALSE	0.000113058
2212	17	49909299	51110385	SCZ	0.000428724	0.000686649	FALSE	0.00344919
2213	17	51110386	52102649	SCZ	0.00036518	0.000584875	FALSE	0.0111167
2214	17	52102650	53468006	SCZ	0.000526146	0.00084268	FALSE	0.00837543
2215	17	53468007	54950107	SCZ	0.000731602	0.00117174	FALSE	0.000125634
2216	17	54950108	56245227	SCZ	0.000168348	0.000269627	FALSE	0.241356
2217	17	56245228	58652809	SCZ	0.000607039	0.000972239	FALSE	0.000813088
2219	17	60453121	62112373	ASD	8.6189e-05	0.000138817	FALSE	0.416827
2219	17	60453121	62112373	SCZ	0.00022681	0.00036326	FALSE	0.0954131
2220	17	62112374	63548724	ASD	0.000332557	0.000535622	FALSE	0.234572
2220	17	62112374	63548724	SCZ	0.000305921	0.000489966	FALSE	0.0390463
2221	17	63548725	64438387	ASD	0.00020219	0.000325651	FALSE	0.293545
2221	17	63548725	64438387	SCZ	0.000212113	0.000339722	FALSE	0.069784
2222	17	64438388	65582327	ASD	0.000922257	0.0014854	FALSE	0.0768716
2222	17	64438388	65582327	SCZ	0.000596182	0.000954851	FALSE	0.00630652
2223	17	65582328	66757556	ASD	0.000468153	0.000754015	FALSE	0.205092
2223	17	65582328	66757556	SCZ	0.00101392	0.00162391	FALSE	4.00958e-06
2225	17	68176220	69245590	SCZ	0.000438882	0.000702917	FALSE	0.0136314
2226	17	69245591	70495119	SCZ	0.000217816	0.000348855	FALSE	0.169808
2227	17	70495120	71466953	SCZ	0.000785966	0.00125881	FALSE	0.000710455
2228	17	71466954	72383472	SCZ	0.000352933	0.00056526	FALSE	0.071248
2229	17	72383473	73741321	SCZ	0.000629445	0.00100812	FALSE	0.00283949
2230	17	73741322	74908266	ASD	0.00079187	0.0012754	FALSE	0.0848707
2230	17	73741322	74908266	SCZ	0.000999089	0.00160015	FALSE	4.77875e-06
2231	17	74908267	75619256	SCZ	0.00010392	0.000166439	FALSE	0.297299
2232	17	75619257	76596287	SCZ	0.000774258	0.00124006	FALSE	0.0010307
2233	17	76596288	77412786	SCZ	0.000653351	0.00104641	FALSE	0.00257927
2234	17	77412787	78438332	SCZ	1.50055e-05	2.40329e-05	FALSE	0.462989
2235	17	78438333	79333774	SCZ	0.00062667	0.00100368	FALSE	0.00134744
2236	17	79333775	80459149	SCZ	0.000393824	0.000630752	FALSE	0.00781532
2237	17	80459150	81192460	SCZ	0.00048368	0.000774666	FALSE	0.00178433
2239	18	848351	1940211	ASD	0.000559481	0.000901108	FALSE	0.140166
2239	18	848351	1940211	SCZ	0.000118884	0.000190406	FALSE	0.253798
2240	18	1940212	2839842	SCZ	9.93142e-05	0.000159063	FALSE	0.304552
2241	18	2839843	3722828	SCZ	0.000319319	0.000511425	FALSE	0.067592
2242	18	3722829	4603961	SCZ	0.000143289	0.000229492	FALSE	0.23237
2243	18	4603962	5575812	SCZ	0.000529725	0.000848413	FALSE	0.00346484
2244	18	5575813	6756496	ASD	0.000359063	0.000578313	FALSE	0.282074
2244	18	5575813	6756496	SCZ	0.000321775	0.000515358	FALSE	0.0827743
2245	18	6756497	7862479	SCZ	0.000376693	0.000603315	FALSE	0.0360625
2246	18	7862480	8788524	ASD	0.000289647	0.00046651	FALSE	0.298042
2246	18	7862480	8788524	SCZ	0.000158669	0.000254125	FALSE	0.216876
2247	18	8788525	9816164	SCZ	0.000651189	0.00104295	FALSE	0.00320746
2248	18	9816165	10675548	SCZ	0.000398718	0.000638591	FALSE	0.0383888
2250	18	11872227	12735558	SCZ	6.18076e-05	9.89917e-05	FALSE	0.346755
2251	18	12735559	13641479	SCZ	0.000770149	0.00123348	FALSE	0.000147858
2252	18	13641480	14439251	ASD	0.000211687	0.000340946	FALSE	0.260385
2253	18	14439252	15220934	ASD	5.44737e-06	8.77362e-06	FALSE	0.465397
2255	18	20009697	21622716	ASD	0.0010319	0.00166199	FALSE	0.0252679
2255	18	20009697	21622716	SCZ	4.75729e-05	7.61932e-05	FALSE	0.387159
2256	18	21622717	22746153	ASD	0.000178379	0.000287301	FALSE	0.370626
2256	18	21622717	22746153	SCZ	0.000536133	0.000858676	FALSE	0.00693013
2257	18	22746154	24088163	SCZ	0.0006954	0.00111376	FALSE	0.00101216
2258	18	24088164	25305260	ASD	0.000518869	0.000835698	FALSE	0.184428
2258	18	24088164	25305260	SCZ	0.000400087	0.000640783	FALSE	0.0312517
2259	18	25305261	26861067	ASD	0.000347146	0.000559119	FALSE	0.239507
2259	18	25305261	26861067	SCZ	0.000591556	0.000947442	FALSE	0.001096
2260	18	26861068	27823155	ASD	0.000195458	0.000314807	FALSE	0.285039
2260	18	26861068	27823155	SCZ	0.000349761	0.000560181	FALSE	0.00632641
2261	18	27823156	28792734	ASD	0.000186851	0.000300945	FALSE	0.341075
2261	18	27823156	28792734	SCZ	0.000308815	0.000494601	FALSE	0.0426394
2262	18	28792735	30401128	SCZ	0.000440301	0.000705191	FALSE	0.0250576
2263	18	30401129	32458907	SCZ	0.000951045	0.0015232	FALSE	1.08609e-05
2264	18	32458908	34153297	SCZ	0.000497182	0.000796291	FALSE	0.015599
2265	18	34153298	36056932	SCZ	0.00107196	0.00171685	FALSE	1.00349e-05
2266	18	36056933	37679127	ASD	0.000926299	0.00149191	FALSE	0.038369
2266	18	36056933	37679127	SCZ	0.000951319	0.00152364	FALSE	1.75751e-06
2267	18	37679128	38498381	SCZ	0.000111292	0.000178246	FALSE	0.216541
2268	18	38498382	39410165	SCZ	0.00076496	0.00122517	FALSE	2.09786e-05
2269	18	39410166	40471407	ASD	0.000371759	0.000598762	FALSE	0.171379
2270	18	40471408	41425454	SCZ	0.000242472	0.000388346	FALSE	0.0614089
2271	18	41425455	42974165	SCZ	0.000825087	0.00132147	FALSE	0.000261621
2272	18	42974166	44300145	ASD	6.56937e-05	0.000105807	FALSE	0.451909
2272	18	42974166	44300145	SCZ	0.000862467	0.00138134	FALSE	0.000333552
2273	18	44300146	45718492	SCZ	0.000824557	0.00132062	FALSE	0.000261485
2274	18	45718493	46558306	SCZ	0.000944875	0.00151332	FALSE	6.40138e-05
2275	18	46558307	47455925	ASD	2.18075e-05	3.51235e-05	FALSE	0.466018
2275	18	46558307	47455925	SCZ	0.000377918	0.000605277	FALSE	0.00954795
2276	18	47455926	48228379	SCZ	0.000722127	0.00115657	FALSE	8.24333e-05
2277	18	48228380	49790996	SCZ	0.000926253	0.0014835	FALSE	4.68591e-05
2278	18	49790997	50372823	ASD	5.36376e-05	8.63895e-05	FALSE	0.435139
2278	18	49790997	50372823	SCZ	0.000431075	0.000690414	FALSE	0.00360061
2279	18	50372824	51060986	SCZ	0.000338465	0.000542089	FALSE	0.00252578
2280	18	51060987	52512523	SCZ	0.000470536	0.000753615	FALSE	0.00147313
2281	18	52512524	53762996	SCZ	0.00188912	0.00302564	FALSE	1.84242e-17
2282	18	53762997	54957867	ASD	0.00150129	0.00241801	FALSE	0.00243514
2282	18	53762997	54957867	SCZ	0.000714994	0.00114514	FALSE	0.000145733
2283	18	54957868	55809315	SCZ	5.59516e-05	8.96126e-05	FALSE	0.372064
2284	18	55809316	56832312	ASD	0.000412621	0.000664574	FALSE	0.246325
2286	18	57635822	58527236	SCZ	0.000315544	0.000505379	FALSE	0.0242542
2287	18	58527237	59449422	ASD	0.000804884	0.00129636	FALSE	0.0586224
2287	18	58527237	59449422	SCZ	0.000125739	0.000201385	FALSE	0.237933
2288	18	59449423	60780194	SCZ	0.000327322	0.000524241	FALSE	0.0581519
2289	18	60780195	62074993	ASD	8.66989e-05	0.000139639	FALSE	0.424571
2289	18	60780195	62074993	SCZ	0.000669844	0.00107283	FALSE	0.000537144
2290	18	62074994	63109755	SCZ	0.000213813	0.000342445	FALSE	0.0918619
2291	18	63109756	64253143	ASD	0.000439229	0.000707429	FALSE	0.154726
2291	18	63109756	64253143	SCZ	0.000296672	0.000475152	FALSE	0.0325088
2292	18	64253144	65294195	ASD	0.00117212	0.00188783	FALSE	0.00609286
2292	18	64253144	65294195	SCZ	0.000295866	0.000473862	FALSE	0.0346978
2293	18	65294196	66407960	ASD	0.000650532	0.00104776	FALSE	0.11237
2293	18	65294196	66407960	SCZ	0.000102636	0.000164383	FALSE	0.287329
2294	18	66407961	67195980	SCZ	0.000293475	0.000470032	FALSE	0.0369447
2296	18	68051036	69311742	SCZ	0.000705251	0.00112954	FALSE	0.00117257
2297	18	69311743	70540349	SCZ	0.000639033	0.00102348	FALSE	0.00186269
2298	18	70540350	71491860	SCZ	0.000642437	0.00102893	FALSE	0.00112321
2299	18	71491861	72785206	SCZ	7.57395e-05	0.000121305	FALSE	0.348391
2300	18	72785207	73568260	SCZ	0.000222856	0.000356928	FALSE	0.122242
2301	18	73568261	74471745	SCZ	0.000302771	0.000484921	FALSE	0.0832012
2302	18	74471746	75240760	SCZ	0.000391442	0.000626937	FALSE	0.0349455
2305	18	77148138	78017072	SCZ	0.00114105	0.00182752	FALSE	2.47891e-08
2306	19	64705	762046	SCZ	5.01705e-05	8.03536e-05	FALSE	0.331395
2307	19	762047	1515920	ASD	0.000937548	0.00151003	FALSE	0.0228438
2307	19	762047	1515920	SCZ	0.000445225	0.000713077	FALSE	0.00528579
2308	19	1515921	2253174	SCZ	0.00067414	0.00107971	FALSE	7.25304e-05
2309	19	2253175	3085446	SCZ	0.000372089	0.000595941	FALSE	0.0335092
2311	19	3893910	4741718	SCZ	9.36665e-06	1.50017e-05	FALSE	0.465724
2312	19	4741719	5478684	SCZ	0.000794839	0.00127302	FALSE	0.000209142
2313	19	5478685	6455428	SCZ	0.000308495	0.000494089	FALSE	0.0596162
2314	19	6455429	7249359	ASD	2.17331e-05	3.50036e-05	FALSE	0.473761
2314	19	6455429	7249359	SCZ	0.000342198	0.000548067	FALSE	0.0444059
2315	19	7249360	8199016	ASD	0.00074307	0.0011968	FALSE	0.0962726
2315	19	7249360	8199016	SCZ	0.000165636	0.000265284	FALSE	0.202057
2316	19	8199017	9105577	ASD	0.000456321	0.000734958	FALSE	0.183496
2317	19	9105578	10028840	ASD	0.000334677	0.000539037	FALSE	0.174991
2317	19	9105578	10028840	SCZ	0.00027491	0.000440298	FALSE	0.0218237
2318	19	10028841	11681978	SCZ	0.00071961	0.00115253	FALSE	0.00217824
2319	19	11681979	13213186	SCZ	0.000892145	0.00142887	FALSE	1.15485e-05
2320	19	13213187	13968319	ASD	0.000384197	0.000618793	FALSE	0.223564
2320	19	13213187	13968319	SCZ	0.000455533	0.000729586	FALSE	0.00928907
2321	19	13968320	14891100	SCZ	0.000625443	0.00100172	FALSE	0.000733328
2322	19	14891101	15650185	SCZ	0.000361937	0.000579682	FALSE	0.024644
2323	19	15650186	16079006	SCZ	9.44986e-05	0.00015135	FALSE	0.213021
2324	19	16079007	17045963	ASD	0.000123881	0.000199524	FALSE	0.381407
2324	19	16079007	17045963	SCZ	0.000155055	0.000248338	FALSE	0.168391
2325	19	17045964	17750518	SCZ	0.000501664	0.00080347	FALSE	0.00411615
2326	19	17750519	18504867	SCZ	0.000470709	0.000753892	FALSE	0.00629345
2327	19	18504868	19749166	SCZ	0.000811142	0.00129913	FALSE	2.82435e-05
2328	19	19749167	20485499	ASD	0.000112023	0.000180426	FALSE	0.373572
2328	19	19749167	20485499	SCZ	0.000376876	0.000603609	FALSE	0.00627053
2329	19	20485500	21155862	ASD	3.61008e-05	5.81445e-05	FALSE	0.422616
2330	19	21155863	21822653	SCZ	9.19328e-05	0.00014724	FALSE	0.175507
2331	19	21822654	22729408	SCZ	0.000197323	0.000316035	FALSE	0.0757541
2333	19	23468993	24567341	SCZ	7.59024e-06	1.21566e-05	FALSE	0.440657
2334	19	24567342	28555845	ASD	0.000247726	0.000398992	FALSE	0.191793
2334	19	24567342	28555845	SCZ	0.000139733	0.000223797	FALSE	0.0973197
2335	19	28555846	29389090	SCZ	0.000438149	0.000701744	FALSE	0.00415077
2337	19	30375793	31763008	SCZ	0.000838784	0.0013434	FALSE	0.000138498
2338	19	31763009	33028099	SCZ	0.000617658	0.000989247	FALSE	0.00245744
2339	19	33028100	33785835	ASD	0.000325259	0.000523868	FALSE	0.229775
